sold_price,sqft,baths,price_reduced_amount,Stdev,Mean,waterfront,garage,cost_of_living_housing,total_population_category,cost_of_living_grocery
11.774527900858468,7.2991214627108,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
11.390769130367211,7.237059026124737,2.0,8.006700845440367,22159.0,32307.0,0,1.0,1,2,1
11.884495917930655,7.629975707027789,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
11.082157933374816,7.267525427828172,2.0,9.105090961257085,22159.0,32307.0,0,0.0,1,2,1
12.037659911047468,7.498315870766981,2.0,8.517393171418904,43379.0,51585.0,0,0.0,1,2,1
12.100717685412471,7.29776828253138,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
12.468440756144114,7.543802867501509,2.0,8.517593111437565,55875.0,91146.75,0,0.0,1,2,1
11.002116507732017,7.45182223652793,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
11.976665770490767,7.400009517162692,2.0,0.0,37301.4,54429.2,0,2.0,1,2,1
12.959611479595074,8.113726085970747,3.0,0.0,35790.333333333336,34417.166666666664,0,0.0,1,2,1
11.849404844423074,7.3632795869630385,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
11.917730355182513,7.459914766241105,1.0,0.0,37301.4,54429.2,0,0.0,1,2,1
10.714439990727769,7.268920128193722,1.0,0.0,37761.97916666666,53676.48958333333,0,0.0,1,2,1
12.644330802262578,7.666221925662725,2.0,9.210440366976517,55875.0,91146.75,0,2.0,1,2,1
11.898194668458823,7.409136443920128,2.0,0.0,47396.0,49006.5,0,0.0,1,2,1
12.180759965737863,7.725330037917135,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
11.820417517632333,7.469083884921234,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
10.357774570341576,6.8690144506657065,1.0,0.0,47396.0,49006.5,0,0.0,1,2,1
12.08954444723597,7.545918151209323,2.0,8.517393171418904,37301.4,54429.2,0,0.0,1,2,1
12.058158312538197,7.438383530044307,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
11.918397239722838,7.51425465281641,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
12.04355959836804,8.03689677268507,3.0,9.90353755128617,36410.5,68415.5,0,0.0,1,2,1
11.736077016252437,7.2305631534092925,1.0,0.0,37301.4,54429.2,0,0.0,1,2,1
11.995357787034976,7.3395376954076745,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
11.61909465356394,7.072421900537371,2.0,0.0,22159.0,32307.0,0,0.0,1,2,1
11.050905878263567,7.1631723908466425,1.0,0.0,22159.0,32307.0,0,1.0,1,2,1
11.571203807011969,7.762170607138205,2.0,0.0,47396.0,49006.5,0,0.0,1,2,1
12.409017571151187,7.463363045520021,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
12.644330802262578,8.051340933292979,3.0,9.648659816955295,55875.0,91146.75,0,0.0,1,2,1
11.51293546492023,7.294377299288821,1.0,8.974744612722734,37301.4,54429.2,0,0.0,1,2,1
11.47107168834584,7.0909098220799835,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
12.834683971615659,8.40827078419205,4.0,0.0,47396.0,49006.5,0,2.0,1,2,1
12.676079399771027,7.819636302367592,2.0,0.0,55875.0,91146.75,1,2.0,1,2,1
11.695255355062795,7.466227556215481,2.0,4.61512051684126,36410.5,68415.5,0,0.0,1,2,1
12.553205710188037,7.635303886259415,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
12.558492047480835,7.661527081358517,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
11.982935344196433,7.297091005160418,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
12.994304980578146,8.02322468471667,4.0,8.537191877922927,55875.0,91146.75,0,2.0,1,2,1
11.130947364954519,7.846589975291186,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
12.861001210669146,8.098338846189057,4.0,9.210440366976517,55875.0,91146.75,0,2.0,1,2,1
11.848690308590857,7.313886831633462,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
11.652696102959753,7.714677473800927,2.0,0.0,43379.0,51585.0,0,0.0,1,2,1
11.85131015739577,7.701200180857446,3.0,0.0,47396.0,49006.5,0,0.0,1,2,1
12.06105265381003,7.1308988302963465,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
12.278397958261774,7.550135342488429,2.0,9.210440366976517,37301.4,54429.2,0,0.0,1,2,1
11.989165855127435,7.155396301896734,2.0,0.0,38611.333333333336,35671.666666666664,0,0.0,1,2,1
12.792472237780538,7.640603826393634,2.0,9.259225769705994,49252.0,67466.0,0,2.0,1,2,1
12.230770136157428,7.5126175446745105,2.0,0.0,49252.0,67466.0,0,0.0,1,2,1
11.995357787034976,7.277247726631484,2.0,8.497194544909547,38611.333333333336,35671.666666666664,0,0.0,1,2,1
13.972515161474428,8.27614021955846,5.0,0.0,72709.0,105338.75,0,3.0,1,2,1
12.323860125621126,7.3987862754199485,3.0,0.0,48270.13148148148,61887.30185185185,0,2.0,1,2,1
11.652696102959753,6.626717749249025,1.0,9.210440366976517,38611.333333333336,35671.666666666664,0,0.0,1,2,1
11.050905878263567,7.68937110752969,2.0,0.0,38611.333333333336,35671.666666666664,0,3.0,1,2,1
11.813037464800539,7.02108396428914,1.0,8.294299608857235,38611.333333333336,35671.666666666664,0,0.0,1,2,1
11.918397239722838,7.234898420314831,2.0,0.0,26514.0,33569.0,0,2.0,1,2,1
13.180634172318978,7.741099090035366,2.0,0.0,56426.5,85994.0,0,0.0,1,2,1
